MINUTE,HOUR,DAY,MONTH,LATITUDE,LONGITUD,FATALS
40,12,24,11,48.54766944,-113.00973611,1
14,12,26,11,47.07884444,-104.50921667,1
3,13,27,11,48.53445833,-112.97951944,1
16,17,21,11,45.83175556,-109.96086389,1
9,1,4,12,45.76974167,-108.55129722,1
11,4,10,12,48.50346111,-109.80986111,1
14,22,10,12,48.11705278,-104.95723056,1
35,0,14,12,48.1436,-104.76080278,1
6,2,9,12,46.59125278,-111.96725556,1
2,17,14,12,48.5847,-109.07936111,1
43,9,15,12,46.00579167,-112.59107778,1
35,15,15,12,48.30052222,-113.37731667,1
38,18,15,12,46.88883611,-114.04128611,1
48,23,15,12,45.70724444,-107.62152222,1
20,0,18,12,47.29044444,-109.83132778,1
18,14,13,12,45.79362778,-108.48984722,1
27,19,20,12,48.16644722,-114.02710556,1
0,12,24,12,46.38067222,-109.48517222,1
20,20,26,12,47.91057222,-108.49990833,1
45,4,27,12,46.87423611,-114.03924444,1
40,17,29,12,45.66052778,-107.48618333,4
26,0,30,12,48.91054722,-115.05740833,1
57,13,22,12,48.19826389,-114.31681389,1
30,0,1,1,40.45981111,-96.38373333,1
22,14,1,1,41.76738611,-98.08041944,1
18,15,5,1,41.21259722,-95.97629722,1
22,14,6,1,40.78119167,-96.74972778,1
0,6,10,1,40.73803056,-96.71604722,1
47,16,17,1,40.88165833,-97.59305556,1
0,10,28,1,41.03708889,-97.80801667,1
47,22,1,2,40.86453889,-96.73751667,1
40,9,3,2,40.47411389,-98.40316667,1
30,15,3,2,41.40076389,-97.46486667,1
30,4,10,2,41.14789722,-100.87509167,1
15,15,13,2,41.34318056,-102.16958889,1
42,5,16,2,40.88782222,-96.17878056,1
57,21,16,2,41.43312222,-97.34914444,1
34,7,17,2,40.76986667,-96.68936389,1
0,16,18,2,42.03246389,-97.465725,1
0,17,24,2,41.030225,-96.42537222,1
50,12,24,2,40.67386944,-99.16603056,1
16,5,27,2,41.30676111,-96.0684,1
30,8,7,3,41.9697,-97.42280833,1
43,22,11,3,41.285175,-96.037675,1
42,18,13,3,41.53800833,-96.49892778,1
32,15,17,3,40.96311389,-99.08320556,1
26,18,17,3,42.032975,-103.68003889,1
35,21,20,3,42.83947222,-97.85088889,1
0,12,21,3,40.91409722,-98.34433056,1
32,2,23,3,41.21256111,-95.98523056,1
17,2,27,3,41.09487778,-100.66223056,1
30,22,29,3,40.81380833,-96.06170556,1
10,5,29,3,40.91586389,-98.36801944,1
24,11,30,3,40.67595,-96.03063611,1
0,14,1,4,40.75037778,-99.04603889,1
19,19,3,4,41.86623611,-103.77668333,1
30,7,6,4,41.25813056,-96.1199,1
45,16,8,4,41.65675278,-97.67841389,1
99,99,22,4,41.06175,-96.71058611,1
0,23,23,4,40.11798889,-95.61607222,1
99,99,23,4,40.43231389,-98.87626667,1
43,13,24,4,40.49500278,-96.98215556,1
40,20,25,4,42.69978333,-102.60071667,1
40,17,2,5,42.68243611,-99.76890556,1
20,18,2,5,40.45099722,-96.57325833,1
26,16,3,5,41.24438611,-96.08591111,1
46,11,7,5,41.28506389,-96.04878889,1
38,8,8,5,41.21624167,-96.08161944,1
45,15,11,5,41.4664,-96.85443889,1
53,17,12,5,40.48390556,-99.08689444,1
10,18,12,5,41.29968611,-95.98791389,1
13,17,14,5,41.70034444,-97.46555278,2
23,6,18,5,40.91013889,-96.48811389,1
26,2,19,5,41.26322778,-95.95124167,1
35,22,19,5,40.81363056,-96.70337778,1
36,20,20,5,41.49932222,-102.98583889,1
57,23,23,5,41.17658611,-97.02678611,1
35,9,24,5,40.62646111,-98.47801111,1
99,99,30,5,42.92814722,-100.774325,1
46,9,2,6,40.55659167,-97.59275556,1
0,9,3,6,40.95617778,-96.41155278,1
10,18,5,6,40.48325278,-99.36069444,1
36,22,9,6,41.91045278,-103.49876389,1
31,11,7,6,40.95941944,-96.79676111,2
34,4,8,6,42.04744444,-97.42675833,2
40,4,9,6,40.82569444,-96.63220278,1
10,16,9,6,42.448225,-96.52278889,2
0,4,12,6,41.90278889,-97.49473611,1
5,21,16,6,41.09028333,-100.78754444,1
10,11,19,6,40.89638611,-98.355875,1
0,1,20,6,41.99713611,-104.04121389,1
50,13,20,6,42.885525,-100.56558611,1
20,15,22,6,41.14738056,-96.44657222,1
50,15,23,6,41.31069444,-96.04668611,1
0,7,24,6,41.11505556,-100.837325,2
55,0,17,4,40.92045278,-98.36033889,1
52,21,25,6,41.20035556,-103.74046389,1
99,99,25,6,40.11798889,-96.81203889,1
20,15,25,6,40.82121389,-95.91133056,1
38,18,1,7,40.20234722,-100.694675,1
0,1,2,7,40.01473056,-100.39186389,1
48,10,3,7,40.71398889,-99.08256111,1
5,6,10,7,42.78469167,-97.87633889,1
45,19,15,7,42.15233333,-97.52408889,1
50,15,23,7,40.81991389,-98.38291111,1
55,13,12,7,42.84073056,-100.53211111,1
11,4,10,7,40.76816944,-99.82040278,1
15,3,22,7,41.304,-95.97583333,1
35,13,26,7,40.6909,-99.56565556,2
53,8,30,7,41.23244444,-96.08634722,1
34,16,2,8,42.84686667,-97.46843611,1
14,18,3,8,41.48058889,-96.93423056,1
47,5,3,8,40.99004167,-96.16890278,1
58,18,5,8,40.03169722,-95.59575556,1
15,11,6,8,41.47429722,-97.442425,1
50,17,10,8,41.43846944,-97.29093333,1
12,14,10,8,40.56783611,-98.59215278,1
57,18,13,8,40.88856389,-98.42738889,1
40,4,18,8,40.87557222,-98.45480833,1
7,17,18,8,41.3066,-96.07420278,1
50,17,20,8,40.55229444,-96.87431944,2
50,11,22,8,41.06823056,-101.96218056,2
50,21,24,8,40.72759444,-99.70504444,1
7,7,24,8,41.10494167,-98.86785,1
48,20,25,8,40.21821667,-95.84075833,1
55,12,27,8,40.48067222,-98.42100833,1
47,6,25,8,41.15063611,-96.15303056,1
18,14,31,8,40.77030556,-97.749,1
28,10,1,9,41.28069167,-95.95651667,1
50,15,3,9,41.21969444,-95.95991944,1
5,16,2,9,41.37809444,-96.23358889,1
25,0,3,9,40.65356389,-96.86659444,1
37,13,4,9,40.82791111,-96.60333056,1
0,2,4,9,40.89646111,-96.81466667,1
99,99,4,9,40.65621667,-100.66990556,1
45,14,5,9,41.05262222,-100.53468611,1
49,13,9,9,41.66994167,-103.16966111,1
26,18,9,9,42.52471111,-96.76491944,2
4,21,10,9,41.14701667,-96.15633611,1
45,19,18,9,41.23721944,-95.95360833,1
30,7,19,9,41.22004167,-98.6397,1
0,19,24,9,40.72889722,-99.64942778,1
45,23,24,9,40.04310278,-100.40440833,1
20,14,25,9,40.99636389,-96.79810278,1
40,7,27,9,42.53084722,-96.69633889,1
42,7,28,9,41.40914444,-99.67396111,1
35,19,1,10,41.931125,-103.77422778,1
25,14,2,10,42.89236944,-102.93993889,1
5,1,5,10,41.18313611,-96.03514167,2
0,3,6,10,40.43286667,-96.53857222,1
5,13,4,10,41.37076667,-96.42095556,1
12,16,8,10,40.827075,-98.34013611,2
32,20,14,10,40.78560278,-96.65369167,1
54,4,23,10,40.88629722,-97.65887778,1
23,16,24,10,40.53703333,-96.70901111,1
55,17,29,10,40.11153333,-96.34960833,1
0,14,29,10,40.66333889,-99.7374,1
0,23,29,10,42.49999444,-97.53919722,1
54,12,31,10,41.91261944,-96.92249444,1
2,7,30,7,41.07507222,-97.09989444,1
41,16,16,7,41.13545833,-95.96668056,1
41,19,28,9,40.85731944,-96.69508333,1
25,19,7,11,40.90739444,-100.14896111,3
12,14,11,11,41.0578,-100.56077778,3
0,2,12,11,40.900575,-96.17757222,1
25,20,13,11,41.69560833,-98.386825,1
40,15,14,11,40.79036389,-96.73381389,1
20,19,18,11,42.43120278,-101.72773611,1
25,11,19,11,41.12216111,-101.36820833,1
17,19,21,11,41.33561944,-96.20850278,1
55,17,26,11,40.68191389,-98.96488056,1
8,21,26,11,40.84859167,-99.08298333,1
1,15,28,11,41.13648056,-96.01776111,2
35,5,30,11,41.96653056,-97.42231667,1
52,16,3,12,40.89360556,-96.55940833,1
99,99,6,12,40.76101944,-99.71036667,1
50,14,8,12,41.30571944,-97.68286667,2
15,23,8,12,40.669675,-99.14135,1
17,17,9,12,40.68456111,-97.59570556,1
0,4,17,12,40.76426667,-99.00728056,1
50,17,19,12,41.11783889,-96.23409444,1
24,12,20,12,40.87243333,-97.99959722,1
13,13,22,12,41.92351389,-100.27608333,1
10,18,23,12,40.50576111,-96.7059,1
40,21,24,12,41.14545,-101.74931944,1
15,21,26,12,41.29950833,-95.96807222,1
8,10,28,12,41.21980833,-96.67800833,1
25,15,3,1,36.11519167,-115.09706111,1
10,12,7,1,40.80458333,-116.20338889,1
26,0,8,1,36.15899444,-115.08345833,1
47,19,8,1,36.07172778,-115.19501944,1
8,2,11,1,36.04170833,-115.18095278,1
5,19,13,1,40.92816111,-114.33330556,1
43,14,16,1,36.01631944,-114.94535278,1
5,15,17,1,36.23486667,-115.99938056,1
39,17,8,1,39.55647222,-119.79856667,1
52,9,20,1,36.17186944,-115.13888333,1
45,11,21,1,37.61385278,-115.02090556,1
50,6,24,1,39.52911389,-119.81814167,1
24,14,27,1,36.136825,-115.24284722,1
1,17,27,1,36.1044,-115.07802222,1
51,22,28,1,39.30300278,-119.51543056,1
20,16,4,2,36.88491667,-114.08858333,1
18,18,3,2,39.49603056,-119.75369167,1
28,16,6,2,36.24036389,-115.06649444,1
31,15,12,2,36.77615,-114.14915556,1
52,6,13,2,39.49991111,-119.78907778,1
10,0,22,2,36.41403056,-115.41369444,1
40,7,1,3,39.48126944,-118.82034167,1
30,4,5,3,40.61649444,-116.89747222,1
51,19,9,3,39.55805556,-119.82653611,1
25,2,12,3,36.04424167,-115.03734167,1
5,1,13,3,36.33302222,-114.92026944,1
23,19,12,3,36.05764167,-115.12756667,1
44,4,15,3,36.22467222,-115.26930556,1
15,18,16,3,36.14648333,-115.19079722,1
48,6,18,3,39.30934722,-119.50466389,1
48,3,19,3,36.10801944,-115.16215278,1
36,21,20,3,36.13283889,-115.21652778,1
48,6,21,3,36.19058333,-115.06226111,1
35,19,24,3,36.11461667,-115.23362778,1
32,22,25,3,36.22658889,-115.20751667,1
13,1,26,3,36.03671944,-115.18093333,1
2,3,27,3,36.03134167,-115.01207222,1
32,10,25,1,39.029075,-119.05141389,1
24,3,20,3,36.23429167,-116.01469167,1
13,22,28,3,39.61368611,-119.85648333,1
59,22,29,3,36.15194444,-115.10906111,2
21,11,30,3,36.100225,-115.07785,1
45,2,3,4,36.19246389,-114.92166667,3
56,20,4,4,39.59262778,-119.22688611,1
6,23,5,4,36.05049444,-114.99800556,1
56,4,3,4,36.11574722,-115.07378889,1
17,21,8,4,36.16626667,-115.16083611,1
46,13,8,4,36.12922778,-115.17423333,1
25,9,17,3,36.09316111,-115.24298333,1
3,6,9,4,36.12976667,-115.10768889,1
20,7,12,4,40.42204722,-115.66716389,1
50,19,12,4,38.11883611,-117.38739167,1
30,23,15,4,41.98985278,-114.67041944,1
17,17,31,1,39.52818333,-119.82338333,1
59,15,14,4,36.23937222,-115.18478056,1
30,16,16,4,39.32055278,-119.48545833,1
19,20,18,4,36.27209722,-115.14761111,1
58,16,19,4,39.63666944,-119.18244444,1
25,18,19,4,39.55648889,-119.76696111,1
30,17,11,3,41.57254444,-119.86598889,1
53,15,22,4,39.21564722,-119.66430833,3
0,17,26,4,39.58908889,-119.39830278,1
29,20,26,4,38.997275,-119.84238611,1
18,22,27,4,36.09672778,-115.09728889,1
3,0,28,4,36.09012222,-115.17305278,1
30,17,28,4,39.55874722,-119.03731389,1
25,9,3,5,39.81948056,-114.73979444,1
0,3,6,5,36.61606111,-114.623575,1
1,13,6,5,39.52863056,-119.78393056,1
19,8,7,5,40.83119444,-115.78330278,1
25,22,8,5,36.29201667,-115.00061389,2
23,18,11,5,36.20098056,-115.04375833,1
47,9,13,5,36.09757222,-115.208,1
49,15,18,5,36.15439722,-115.24355,1
33,1,20,5,36.11802222,-115.18042778,1
31,10,20,5,36.2031,-115.13788611,1
46,10,21,5,37.59916944,-118.00855,1
55,12,21,5,41.30868611,-114.82254167,2
0,5,22,5,38.84526389,-119.64084722,1
20,14,22,5,40.69753611,-116.54911667,1
3,5,25,5,36.78008333,-114.94327778,1
41,16,25,5,36.178525,-115.20598056,1
57,4,26,5,36.08732222,-115.18085833,1
30,19,27,5,40.65506389,-115.00091389,1
42,5,29,5,39.557975,-119.70995278,1
30,20,30,5,36.83114722,-114.07666667,1
14,15,2,6,36.21134167,-115.160975,1
58,3,5,6,36.70061111,-116.58224167,1
22,11,8,6,38.88235833,-119.69005278,1
52,19,10,6,36.17769167,-115.28770833,1
32,8,13,6,39.58960278,-119.13216667,2
16,2,15,6,35.77360556,-115.3334,1
1,14,20,6,38.91901667,-119.72026389,1
0,1,21,6,41.34582222,-114.80716111,1
45,17,21,6,39.49039722,-117.19930556,1
14,18,23,6,36.40239167,-114.42082778,1
42,21,23,6,39.59829722,-119.19743889,1
22,7,25,6,36.10598611,-115.08243611,1
45,14,27,6,38.56190278,-114.65056389,1
30,17,27,6,39.481,-117.01629722,1
29,13,28,6,38.92596667,-119.72821667,1
10,20,28,6,36.203225,-115.34139444,1
40,21,28,6,36.13145833,-115.13689444,1
8,8,30,6,39.54690278,-119.01188889,1
30,22,23,5,36.23896667,-115.20285,1
30,5,2,7,41.00545833,-115.41893056,2
35,16,3,7,41.1637,-117.60809444,1
24,2,5,7,39.54916667,-119.71528056,1
2,5,7,7,36.27792222,-116.05969167,1
10,7,7,7,36.17348611,-115.09623333,1
30,12,9,7,36.00790278,-115.11498333,1
21,11,13,7,38.91046667,-119.77919167,1
0,0,14,7,36.150025,-115.90400278,1
11,5,14,7,36.11469444,-115.12639167,1
32,17,14,7,39.00521944,-119.77976111,1
20,8,15,7,39.59106389,-119.38325,1
40,12,18,7,36.04862222,-115.3981,1
15,17,18,7,39.00101111,-119.77951667,1
15,11,19,7,36.12067222,-115.31499444,1
30,15,19,7,39.14356944,-119.92615278,2
21,7,20,7,36.10406667,-115.16388611,1
9,12,21,7,36.29188056,-115.28795833,1
45,4,22,7,40.472775,-118.284725,1
0,17,23,7,40.83900556,-115.79265278,1
8,5,23,7,36.10571944,-115.15099444,1
38,19,27,7,36.10716111,-115.22496111,1
13,11,27,7,38.81865833,-119.6175,1
51,12,29,7,35.98808889,-114.83403333,1
1,20,29,7,35.76863611,-115.33701667,1
9,1,30,7,38.96160278,-119.94045278,1
33,9,7,6,39.52190556,-119.78918889,1
40,18,24,7,36.04320556,-114.97175278,1
48,21,28,7,39.50310556,-119.74807778,1
58,21,30,7,40.94443611,-117.48333056,1
20,19,1,8,38.76386389,-115.49949167,1
58,11,4,8,36.15913056,-115.22390556,1
14,6,8,8,36.11471944,-115.14312778,1
42,20,8,8,36.23438056,-115.9992,1
33,0,13,8,36.16901667,-115.219225,1
39,16,18,8,39.54543333,-119.78895833,1
20,5,21,8,40.85916111,-115.73963889,1
12,7,25,8,36.18461389,-115.22402778,1
26,20,25,8,36.12709167,-115.08072778,1
43,17,27,8,36.15844444,-115.26235,1
21,17,30,8,36.24081389,-115.26983889,1
34,23,30,8,36.14505,-115.08297778,1
7,13,1,9,36.00653056,-115.15046944,1
38,15,2,9,36.07633889,-115.07316944,1
18,16,3,9,37.38047778,-117.13646667,1
56,19,3,9,39.60037778,-119.780525,1
55,5,4,9,36.22728889,-115.99676944,1
44,18,6,9,39.48242222,-118.72025,1
51,11,9,9,36.13051111,-115.97492778,1
14,20,9,9,36.14403611,-115.24434444,1
47,11,10,9,36.15875278,-115.09731389,1
19,14,10,9,39.115075,-119.86082222,1
5,3,11,9,36.80791667,-114.94812222,1
40,7,11,9,38.58320278,-118.70723889,1
5,4,12,9,36.23933889,-115.15308889,1
4,17,14,9,39.44579444,-118.78162222,1
44,19,15,9,36.02130556,-115.24996111,1
40,20,15,9,36.11112222,-115.18083333,1
44,1,4,9,40.74052222,-114.07541389,1
53,0,24,9,39.60866944,-119.84490556,1
25,20,27,9,36.15878611,-115.16465278,1
42,12,29,9,38.67987778,-117.13225556,1
27,5,30,9,36.24671944,-115.20758333,1
5,8,1,10,36.24902222,-116.00421667,1
0,16,7,10,38.40944722,-115.08063333,2
0,14,9,10,39.49497222,-119.21921111,1
29,12,13,10,39.66581389,-119.703375,1
24,21,14,10,40.125,-118.52830833,1
30,22,14,10,39.61758056,-119.27745556,2
28,19,15,10,39.56195278,-119.82628889,1
30,2,16,10,40.67464722,-115.00900556,3
7,7,16,10,36.16748889,-115.32721667,1
51,7,16,10,36.15084167,-115.101725,1
40,16,19,10,36.16314444,-115.22384444,1
0,10,20,10,36.10094722,-115.13906111,1
46,18,21,10,36.26626111,-115.15923333,1
8,22,23,10,36.17786944,-115.26741944,1
38,17,22,10,39.53499444,-119.815825,1
52,20,29,10,39.52410278,-119.73985833,1
9,22,29,10,36.04638056,-114.96713889,1
20,20,31,10,36.21958056,-115.994125,1
24,9,4,11,36.12223056,-115.27896389,1
40,12,4,11,36.27634722,-115.11697222,1
14,20,22,9,39.246575,-114.87066111,1
22,20,31,10,36.14744722,-115.31891944,1
13,19,1,11,36.21766667,-115.09405833,1
99,99,5,11,99.9999,999.9999,1
21,11,24,6,39.89560556,-118.75256944,6
21,7,6,11,36.10775556,-115.13735556,2
41,18,6,11,38.72774167,-119.514275,1
12,21,7,11,39.35581111,-119.849325,1
35,22,7,11,36.524325,-114.73189722,1
45,17,11,11,36.15907778,-115.20378889,1
24,2,12,11,36.16783056,-115.10963889,1
44,3,19,11,40.81888611,-115.81415833,1
25,7,23,11,39.82274444,-118.98705833,1
45,15,24,11,41.18288611,-114.25801667,1
0,4,27,11,40.75903333,-117.08711389,1
45,5,19,11,39.62532778,-119.88316111,1
21,19,5,12,39.90435833,-118.83391111,1
2,15,11,12,36.19744167,-115.17058333,1
10,15,16,12,36.21807778,-115.24674722,1
34,8,18,12,36.06455,-115.18554167,1
57,14,19,12,36.08448333,-115.17915833,1
10,8,24,12,37.18808333,-116.94080833,1
7,15,26,12,38.1248,-117.40620278,3
50,12,27,12,40.67658056,-116.62659444,1
42,19,30,12,39.24974444,-119.95424167,2
51,12,31,12,39.52414722,-119.83529722,1
12,19,5,11,36.16066667,-115.16085,1
7,5,7,11,36.14444722,-115.12903889,1
13,15,8,11,36.03071667,-115.11665278,1
49,16,3,12,36.21073333,-115.24226111,1
49,20,7,12,36.22002778,-115.089525,1
22,15,27,12,36.23234167,-115.23385833,1
7,22,28,12,36.17796389,-115.11602778,1
46,1,30,12,36.10818056,-115.05894722,1
37,17,26,12,39.60697222,-119.84331667,1
50,23,12,11,39.54777222,-119.82108056,1
22,14,20,1,42.83991111,-71.70282778,1
31,18,3,1,43.17976944,-71.49001111,1
11,4,2,1,43.70946389,-71.3731,1
26,9,7,1,44.25921667,-71.58451111,1
16,17,11,1,42.78559167,-71.26353611,1
48,12,16,1,43.08895,-71.23436389,1
44,7,17,2,43.650175,-72.1885,1
5,7,25,2,43.00976944,-70.87156944,1
10,11,17,3,42.74981667,-72.03960556,1
26,10,5,3,44.19158889,-71.22891389,1
58,20,18,3,43.292975,-71.57384722,1
25,18,26,3,43.17610833,-71.48563333,1
21,0,15,3,42.98355278,-70.76396944,1
35,15,14,4,43.28492222,-71.82518056,1
53,6,15,4,42.90218611,-72.3042,1
21,20,18,4,43.2558,-71.73497222,1
9,16,30,3,43.03726111,-71.31884444,1
51,0,27,3,42.84243056,-71.71351389,1
36,0,24,4,42.74354444,-71.30439167,2
51,13,30,4,42.83851944,-72.35487222,2
51,19,27,4,42.88671944,-71.47825278,1
15,10,2,5,42.88209722,-70.88234167,1
4,10,14,5,43.23230556,-70.89923889,1
25,9,15,5,43.15003333,-70.98773056,1
22,9,17,5,42.92176944,-71.53773333,1
47,6,19,5,43.77572778,-71.68059722,1
26,23,21,5,43.06841667,-71.47173056,1
2,1,26,5,43.50753889,-71.469025,1
5,9,28,5,44.781775,-71.58172222,1
10,14,27,5,43.38714722,-71.08231667,1
31,13,31,5,43.07622222,-70.75658889,1
35,2,28,5,44.16148889,-71.96521389,1
57,0,1,6,43.02432222,-72.06808056,1
15,10,7,6,44.12465556,-71.79900278,1
6,13,8,6,44.66755278,-71.57026389,1
53,15,8,6,43.80517222,-71.67493333,1
28,18,10,6,43.34058333,-72.06418611,1
34,12,11,6,43.45111111,-70.98648611,1
45,15,10,6,43.77379722,-71.93218889,1
43,10,15,6,43.30288333,-71.34315556,1
40,15,21,6,43.25386111,-71.45906944,1
25,9,4,7,43.17366667,-71.48344444,1
33,16,10,7,43.00503056,-71.16683611,1
23,8,21,7,43.23745,-70.99081944,1
36,19,24,7,42.95265278,-72.29429722,1
1,21,27,7,43.10383333,-71.45130278,1
6,21,27,7,43.02598333,-70.826625,1
40,13,31,7,44.27233889,-71.54421389,1
18,23,5,8,43.11612222,-71.94423889,2
30,17,10,8,43.41979444,-72.1761,1
57,16,15,8,42.95152222,-71.47893889,1
30,1,21,8,43.21300278,-71.53373056,1
30,0,27,8,42.75875,-71.49312222,1
15,6,7,9,43.02946667,-71.93801389,1
1,20,4,9,43.787625,-71.17209444,1
12,0,11,9,42.88303889,-71.22835556,1
51,23,16,9,42.75353611,-71.22046111,2
25,20,13,10,43.20927222,-70.852975,1
47,21,14,10,44.20008611,-71.94309722,1
50,1,15,10,42.95949722,-71.32708333,1
17,15,16,10,42.96526944,-71.46027222,1
50,1,23,10,42.92204722,-71.34063889,1
17,17,23,10,43.60931667,-71.67206944,1
6,19,20,10,42.81823056,-71.41462778,1
47,11,30,10,42.95540833,-71.44063333,1
10,17,3,10,44.31605556,-71.82654444,1
7,16,17,10,43.12749444,-71.44460833,1
53,0,16,11,42.81995,-71.69471389,1
10,14,15,11,43.82765833,-71.65684167,1
23,18,14,11,43.07050833,-71.80933889,2
2,17,15,11,43.7219,-72.17289722,1
20,11,29,11,42.94939722,-72.28216667,1
40,7,16,11,42.82477778,-71.65180278,1
21,18,6,12,43.5466,-71.46307778,1
4,22,8,12,42.80944167,-72.00480833,1
35,7,10,12,43.40288056,-72.33385278,1
15,16,10,12,43.246975,-71.42774722,2
21,17,23,12,42.96394444,-71.48045278,1
45,7,2,12,43.56536111,-71.95639722,1
29,18,23,11,43.07498889,-70.75798056,1
22,21,30,12,42.90771667,-71.28940278,1
11,1,10,12,42.93076944,-70.83722778,1
50,5,20,12,44.37238889,-71.61171111,1
30,16,24,12,43.82759722,-71.65646667,1
5,1,30,1,40.70859444,-74.17848333,1
6,6,1,2,40.02491111,-74.7149,1
2,17,14,1,40.63483056,-75.0201,1
24,3,1,1,39.71192778,-74.89990278,1
50,7,5,1,39.47123611,-74.56465556,1
58,0,6,1,39.31181389,-74.596825,1
23,8,5,1,40.66657778,-74.118725,1
1,17,7,1,39.489925,-74.95143333,1
28,20,10,1,40.09215833,-74.17513889,1
33,3,9,1,40.82023889,-74.12269722,1
25,0,14,1,40.43410278,-74.38857778,1
51,10,11,1,40.933,-74.30130833,1
55,21,3,2,39.57890833,-75.40975278,2
53,23,17,1,40.07418056,-74.72168056,1
51,2,25,1,39.969275,-74.90542778,1
55,5,10,2,40.37849167,-74.30744722,1
29,21,13,2,40.75819722,-74.16651111,1
51,20,1,2,40.75685278,-74.05434167,1
41,6,24,1,39.88846667,-74.99864167,1
26,20,24,1,41.02305556,-74.20120833,1
48,1,10,2,40.80987778,-74.13964722,1
44,9,8,2,40.56311111,-74.429325,1
13,15,4,1,39.12366944,-74.76711389,1
1,16,3,1,39.03168611,-74.86120556,1
51,6,28,1,39.48443611,-75.07198333,1
30,9,5,1,39.96343889,-74.20105833,1
12,12,1,2,40.55036389,-74.27628056,2
5,21,8,2,39.73441111,-75.21885,1
1,7,30,1,39.47671667,-75.23124167,1
46,22,13,1,39.78712778,-74.92331389,1
50,3,30,1,40.91401389,-74.14843333,1
52,23,4,2,40.59821111,-74.31971944,1
24,22,26,2,40.24461667,-74.27495833,1
12,2,4,3,40.36247222,-74.10205278,1
5,2,27,2,40.37335,-74.07935278,1
21,12,19,2,39.94798611,-74.95948056,1
38,17,10,2,39.87887778,-75.01159167,1
31,18,7,3,39.85226944,-74.18221944,1
58,8,7,3,39.89403333,-74.89532222,1
42,1,17,2,40.87361944,-74.16656667,1
56,19,26,2,40.33543889,-74.09936111,1
15,20,14,3,40.03649444,-74.24422222,1
49,23,10,1,40.86701944,-74.03138889,1
23,1,26,1,40.709,-74.18511944,1
0,5,20,2,40.74185278,-74.21627222,1
55,8,11,2,40.855225,-73.97714722,1
45,16,18,3,40.69261389,-74.77114722,1
28,18,3,3,40.20660833,-74.04742222,1
19,6,24,2,40.92756944,-75.02905,3
13,11,18,3,39.82064167,-75.05944167,1
56,16,7,2,40.01376944,-74.18671944,1
37,10,3,2,40.91081944,-74.53061111,1
45,19,12,3,40.71230556,-74.06141389,1
24,11,7,3,39.75613889,-74.98111111,1
48,12,18,3,39.904025,-75.09584722,1
36,22,15,2,40.56126944,-74.32225,1
1,14,22,2,39.58071944,-75.19588056,1
38,4,13,3,40.71823333,-74.85395278,1
32,4,6,3,40.68413056,-74.16661111,1
55,4,18,2,40.05209167,-74.74342222,1
57,13,3,3,39.98941111,-74.87453889,1
3,6,23,2,39.83250278,-74.73486111,1
7,3,16,1,40.73442222,-74.12528889,1
11,5,19,3,40.72116111,-74.178325,1
53,18,17,1,40.86016111,-74.43117778,1
0,9,17,1,40.93158056,-74.16090278,1
54,20,11,1,39.75296389,-75.02745833,1
41,11,31,1,39.65745556,-74.84341667,1
4,8,24,1,40.88651667,-74.06366667,1
10,18,4,1,39.84825,-75.02198611,1
55,18,9,1,39.38815833,-74.51922222,1
52,0,20,1,40.39337222,-74.56273889,1
9,12,15,1,39.40668889,-74.62733611,1
30,13,20,2,40.67887222,-74.10238611,1
50,23,27,2,40.73292778,-74.12012222,1
18,2,17,4,39.44638333,-74.49695,2
53,7,31,3,39.79129167,-74.94035,1
46,2,6,3,40.05323889,-74.16976944,1
20,8,14,4,39.76411389,-74.91057778,1
27,10,1,4,40.92600833,-74.96283333,1
0,1,3,4,39.34631111,-75.03471111,1
50,22,4,4,40.7606,-74.21105,1
22,11,16,4,39.95738611,-74.19908611,1
54,15,14,4,40.96389167,-74.24320278,1
23,17,28,2,40.67956389,-74.27813611,1
18,20,21,2,40.86186944,-74.05850556,1
3,8,10,3,39.39355556,-74.49070556,1
0,21,14,3,40.47699444,-74.40655,2
26,2,2,4,40.69689167,-74.21729167,3
48,6,3,2,39.93498056,-74.17706944,3
31,2,19,3,40.57598889,-74.24732222,1
22,13,3,3,40.88391389,-74.28755556,1
42,12,14,2,39.73211944,-75.00873333,2
25,6,11,3,40.8983,-74.22835278,1
12,0,20,2,40.55011944,-74.32184722,1
37,13,15,2,41.05359444,-74.45691944,1
1,13,8,2,40.42523056,-74.495825,1
23,2,26,3,40.71581111,-74.15612778,1
59,19,1,4,40.80973333,-74.16601944,1
20,14,4,4,39.946925,-74.966025,1
12,1,17,4,39.95130833,-75.11114444,1
58,18,3,1,39.90586944,-75.01210556,1
21,6,21,4,39.88691944,-74.99998611,2
32,13,17,2,40.55651111,-74.30972222,1
0,8,12,3,39.98796389,-75.01001389,1
17,19,12,4,40.82019167,-74.28931389,1
46,4,10,4,40.78088333,-74.15481944,1
17,19,7,4,40.73343889,-74.21116667,1
15,14,6,4,40.19329167,-74.02419167,1
16,3,10,4,40.7541,-74.10930556,1
19,20,26,4,39.71506111,-75.01860833,3
15,9,24,4,40.59894167,-74.23215278,1
58,17,20,4,39.56765278,-75.24701389,1
46,17,20,4,39.54948056,-75.41161111,1
47,18,3,5,40.90474167,-74.13898611,1
21,22,24,3,40.07615833,-74.1029,1
50,2,11,5,40.73820278,-74.20931944,1
53,15,31,3,39.94266389,-74.61175833,1
45,20,13,5,40.01127222,-74.30386389,2
