MINUTE,HOUR,DAY,MONTH,LATITUDE,LONGITUD,FATALS
25,17,5,10,38.267125,-88.45496944,1
20,3,1,10,42.20878889,-88.20957222,1
20,22,1,9,42.05891667,-87.727325,1
28,20,10,9,42.1752,-88.00522222,1
21,11,30,9,41.37426667,-87.78968611,1
30,16,10,9,41.93143056,-87.93966944,1
58,0,4,11,41.57555,-90.30636111,1
24,10,19,10,40.8866,-88.64193889,2
15,18,7,11,38.62110556,-90.08852778,1
35,20,3,10,38.62631111,-90.12151944,1
42,3,18,10,42.00563889,-87.66093056,1
35,6,23,10,38.38916389,-88.40554167,1
20,0,25,10,40.79779444,-89.62144444,1
10,8,20,10,38.75207222,-89.91214444,1
32,22,12,10,41.15710833,-87.63737222,1
36,20,25,10,41.26010833,-88.11083056,1
40,12,21,10,42.22345,-89.06245,1
58,0,14,10,41.23446944,-89.91535,1
0,17,26,10,37.58763611,-88.44706944,1
10,19,17,10,42.25878333,-89.60135556,2
10,18,24,10,38.92528611,-89.19906389,1
9,14,29,10,37.35096667,-88.78749444,1
20,12,17,10,41.27624722,-87.81985278,1
25,18,30,10,39.40491944,-88.73308056,1
50,11,2,11,39.50673333,-88.26765833,1
59,18,3,11,39.91823611,-90.10361389,1
38,19,6,11,41.53082778,-88.09168889,1
52,11,23,10,40.48970556,-89.02842222,1
58,8,6,8,42.35656944,-87.89465278,1
7,17,30,9,42.03488889,-88.384075,1
53,19,2,9,41.63289722,-87.64146667,1
15,6,6,10,38.72609444,-89.51873333,1
32,1,10,11,38.57495833,-89.92389722,1
55,4,13,11,41.84959722,-87.93940278,1
23,3,2,10,38.27342778,-88.85356389,2
43,2,26,8,41.74399167,-87.81899167,1
25,1,10,11,41.72197778,-87.62457778,1
53,21,14,11,41.16773333,-88.01108056,1
36,13,15,11,38.85138889,-90.05358889,1
24,14,16,11,40.36844444,-88.14472778,1
50,17,17,11,38.93578611,-88.15206667,1
13,20,30,10,41.72138611,-87.62455833,1
42,8,15,11,39.58823889,-89.78331667,1
14,4,18,11,41.84468056,-87.632175,1
33,23,19,8,41.70923333,-87.80005556,1
14,0,29,8,40.82176944,-89.966025,1
25,11,15,8,42.18636111,-90.10366667,1
20,5,10,10,42.43543889,-87.84564444,1
4,9,10,9,40.6973,-89.83776111,1
50,10,12,9,41.83340833,-87.77488333,1
3,20,11,10,42.45333889,-89.94381111,1
35,19,19,10,42.01766111,-89.89854167,1
2,9,17,10,38.09081944,-88.15878056,1
38,14,16,11,42.22711111,-89.07222778,1
15,10,28,10,39.85149167,-90.21506389,1
46,3,27,10,42.38305556,-87.91901389,1
55,6,27,11,38.62036944,-89.02586667,1
52,4,4,10,42.26974444,-87.95473611,1
12,0,25,8,41.87496944,-87.85348611,1
55,6,3,10,41.50728611,-87.745125,1
25,19,25,10,38.22955,-88.90305556,1
0,10,31,10,41.8997,-87.6674,1
18,23,20,10,39.26238056,-90.72810833,1
28,21,2,11,42.01324444,-87.94033889,1
17,18,6,11,37.74095,-88.93266111,1
54,2,11,11,40.57654722,-89.72766667,1
47,15,28,11,39.81992778,-89.72121667,2
35,8,20,11,37.64661667,-88.26201389,1
38,9,26,11,39.30091389,-89.64201944,1
50,12,10,11,38.671725,-89.87604722,1
42,19,5,11,40.10864167,-87.58434444,1
12,7,1,12,38.69403611,-90.16788333,1
47,22,12,11,41.98991667,-88.12604444,1
0,17,5,12,41.46991667,-87.59946944,1
21,10,11,10,41.41391111,-87.60118889,1
29,1,28,10,40.17790278,-89.69251667,1
42,1,23,10,41.77936111,-88.24914444,1
27,8,19,11,41.85238889,-87.66358333,1
26,3,28,10,40.94387778,-90.374125,1
30,19,19,10,41.83169444,-87.74363333,1
53,13,10,11,41.01951667,-88.52824444,1
17,5,21,11,40.87335833,-88.68274722,1
32,18,3,12,41.12731944,-87.71038056,1
40,17,28,11,40.66618056,-88.0354,1
40,17,28,11,40.66648333,-88.03541111,1
16,7,24,11,41.373125,-87.65040833,1
44,16,9,8,39.00351111,-87.82696111,1
59,19,1,12,37.605075,-88.54400833,2
15,7,6,12,41.2036,-88.01733611,1
30,2,1,9,38.61658889,-90.17743611,1
30,14,22,10,38.50478056,-89.9057,1
54,11,3,12,40.18924722,-88.21116944,1
13,1,4,11,42.25356944,-89.03173333,1
53,7,21,11,41.14716111,-88.01071111,1
18,15,15,9,40.759825,-89.19605278,1
12,17,24,9,40.74819167,-88.1894,1
5,21,31,7,42.05636667,-89.45183889,1
48,23,12,10,40.11651111,-88.20954167,1
37,8,15,10,39.76800278,-90.53293333,1
11,20,16,10,42.16343056,-89.23164444,1
34,21,15,8,42.04763889,-89.58758889,1
8,17,14,11,39.82602778,-88.94326944,1
9,12,17,11,42.50689444,-90.36270278,1
45,17,19,11,42.225275,-88.28450278,1
26,0,4,11,41.60087778,-87.64148333,1
41,9,22,11,42.00331389,-89.3748,2
40,14,31,10,42.36323889,-88.16916667,1
52,16,29,11,41.61444167,-87.69260833,1
14,13,11,11,39.95029167,-90.21008056,1
32,7,21,11,40.07621944,-87.95851944,1
45,9,8,11,38.69151667,-89.99825833,1
35,21,3,11,41.93116111,-87.77475,1
58,13,15,12,42.42521111,-89.17481111,1
17,20,11,11,41.44434444,-87.63130833,1
15,23,12,12,41.507475,-87.74050278,1
30,14,1,11,41.99108889,-87.85983889,1
0,2,9,9,42.30843611,-88.472175,1
15,18,15,9,41.99687778,-88.29770278,1
6,16,29,9,42.40249444,-88.18291667,1
59,2,22,10,42.10035833,-87.88301111,1
8,2,2,12,41.55825278,-87.81226667,1
16,10,6,12,42.09758333,-88.400725,1
20,3,2,12,41.86037778,-87.63025,1
50,4,1,12,39.84593056,-88.94961944,1
20,11,23,12,39.1125,-90.47998889,1
15,7,17,10,41.84776111,-87.917,1
40,3,8,12,41.83696667,-87.72434167,1
30,22,2,12,41.23214722,-87.84644167,1
13,5,25,11,38.59155,-90.11831944,1
36,19,10,12,41.73443056,-88.48504722,1
24,19,16,12,42.31058889,-89.04125278,1
0,19,15,12,41.96805278,-88.74296944,1
23,4,12,12,41.96138056,-87.68436667,1
50,9,18,12,41.77272222,-87.60821111,1
0,9,12,9,41.93928889,-87.70761944,1
54,18,27,9,41.75118611,-87.61027222,1
0,2,22,9,41.77431389,-87.72264444,1
10,3,14,10,41.9021,-87.76805278,1
55,16,18,8,41.9374,-87.72106111,1
29,6,8,12,41.29306944,-87.83153056,1
7,18,7,12,39.83586944,-88.16021389,1
25,8,11,12,40.52231667,-89.35401389,1
16,10,12,9,41.75658056,-87.61508056,1
2,2,19,10,41.91298611,-87.68151944,1
5,18,12,11,41.9977,-87.69355,1
30,5,24,11,41.90271111,-87.71653889,1
22,4,20,11,41.846925,-87.6757,1
21,14,7,11,42.03186389,-87.67568056,1
15,17,5,11,42.01033333,-87.86006389,1
3,1,15,12,39.62597778,-89.28888056,1
17,18,20,12,38.61681111,-89.25154444,1
42,8,7,11,41.31196389,-88.97191111,1
43,13,10,12,42.28753889,-89.35405,2
25,2,23,12,41.98239167,-87.81442222,1
30,11,24,12,37.82345278,-88.42662778,1
8,8,31,12,39.62742778,-90.88274722,1
5,13,14,10,42.15234444,-87.797975,1
14,21,17,10,41.7848,-87.58468056,1
43,18,8,11,42.03330833,-87.74730278,1
17,21,10,11,41.62260556,-87.78602778,1
1,10,25,11,41.64053056,-87.69888333,1
2,20,5,12,41.48947222,-87.56388611,1
11,6,31,12,41.70121944,-87.939325,1
45,6,1,12,41.54674444,-88.10503056,1
43,21,2,12,42.12106667,-89.22598333,1
15,8,16,10,41.68478611,-87.66368056,1
11,4,5,12,42.05779444,-88.14453056,1
38,15,12,10,41.82937222,-87.85158056,1
5,1,16,10,42.43200278,-88.61354722,1
8,18,20,12,39.56911667,-88.80887778,1
29,16,6,12,39.65878333,-88.10074167,1
33,15,20,12,39.02053333,-89.92825278,1
14,3,10,12,41.5154,-90.47533056,1
15,11,22,10,39.20007222,-88.49915556,1
52,23,14,11,41.8342,-88.34051389,1
20,22,24,11,42.37671667,-88.30616944,1
30,21,16,12,41.08615,-87.86895556,1
2,4,4,11,41.60086944,-87.64251944,1
45,20,1,12,41.90576111,-88.44487222,2
3,19,3,11,42.03030278,-87.94058333,1
7,22,21,11,37.53738889,-88.56148056,1
17,21,21,11,42.34685556,-88.09710278,1
32,12,2,11,40.45526111,-90.56121944,1
40,18,17,11,41.61390556,-87.56386111,1
11,8,21,11,40.80711944,-87.863975,1
4,14,1,12,42.15644167,-88.45472222,1
11,22,17,12,41.65591111,-87.73839444,1
51,1,15,12,41.55349722,-87.65948611,1
56,18,26,11,41.07320556,-89.92611389,1
0,17,18,12,40.51750833,-88.03500278,1
16,16,15,12,41.58441111,-87.97788333,1
36,0,19,12,42.10986111,-88.29568611,1
52,14,26,12,41.94915,-88.69257778,1
16,18,20,12,38.37991667,-90.05618056,1
20,20,25,12,42.02243056,-87.95988889,1
42,0,7,12,38.73146389,-90.12390278,1
45,4,25,12,41.92865278,-87.726875,1
46,3,24,12,41.84788056,-87.66594167,1
13,23,19,9,41.502175,-90.57716389,1
34,16,18,12,42.05140556,-87.97636111,1
18,15,23,12,42.46117222,-88.30632778,1
30,20,30,12,40.64335556,-89.50795,1
30,15,8,11,42.05486944,-87.82553889,1
35,19,6,12,41.61651944,-87.68626111,1
30,13,14,12,41.97265556,-87.66113889,1
41,21,21,12,38.60773611,-90.13196667,1
21,5,16,12,41.63012222,-87.57862778,1
58,7,22,12,41.72248056,-87.57533889,1
26,7,19,12,41.81858889,-88.07158333,1
1,15,26,12,41.70926944,-87.94496111,1
43,0,17,11,41.79680556,-87.742775,1
30,19,30,12,41.80516111,-87.97566944,1
53,19,17,11,40.68494444,-89.58248889,1
37,0,8,12,42.02698056,-88.08793889,1
8,16,25,12,42.11663889,-87.86626389,1
55,4,16,9,41.84230278,-87.72815,1
40,18,16,11,41.9723,-87.68902222,1
17,23,17,11,41.7515,-87.58576944,1
5,7,9,11,41.96903056,-87.65963056,1
15,6,9,12,41.98850278,-87.81676944,1
10,10,13,12,41.84808056,-87.64427778,1
6,12,1,12,41.757075,-87.58571389,1
23,12,21,12,40.17495556,-87.63024444,1
23,12,12,9,41.64443889,-87.66128056,1
24,11,12,6,42.45716667,-87.84192222,1
1,1,1,1,39.82128889,-86.04581111,1
26,18,3,1,40.27989722,-87.40399722,1
45,17,3,1,41.34698056,-86.36321944,1
54,21,3,1,39.46543889,-87.40998056,1
0,0,5,1,41.1154,-87.23808611,1
10,16,2,1,40.49574444,-85.37012778,1
20,19,2,1,40.00564444,-86.42448889,1
3,17,5,1,41.67373333,-86.6799,1
30,22,7,1,40.34513889,-85.02435,1
15,4,4,1,38.92199444,-87.12972222,1
28,18,7,1,39.54744167,-85.77553889,1
40,2,7,1,41.43805,-87.51796667,1
28,14,9,1,39.97790833,-86.25469444,1
14,10,6,1,38.29656111,-87.58514722,1
20,11,1,1,40.01701944,-85.76528056,1
1,17,6,1,41.65411111,-85.64790833,1
35,0,5,1,39.75331667,-86.14659444,1
41,16,12,1,41.17525833,-85.26918333,1
3,13,5,1,39.80208611,-85.44809167,1
0,19,6,1,39.02165,-85.89166667,2
5,16,12,1,37.93955833,-87.508525,1
27,14,13,1,41.7183,-86.82605,1
15,15,12,1,41.43081111,-87.47003056,1
40,6,17,1,39.12056944,-86.53131389,1
35,15,15,1,39.66498333,-87.37188333,1
1,4,18,1,41.19281111,-85.02091667,1
10,14,19,1,40.81378611,-85.36914167,1
35,18,5,1,39.832875,-86.09897778,1
30,9,9,1,39.65121111,-86.06354167,1
49,9,11,1,39.78188333,-86.00928333,1
15,19,3,1,39.05263611,-87.17143333,2
17,8,20,1,38.41253889,-85.76487778,1
17,7,6,1,40.315825,-87.24899167,1
42,15,19,1,39.99320278,-85.84823333,1
47,18,20,1,38.28548056,-85.73386667,1
13,1,24,1,39.73774167,-86.11787778,1
24,16,16,1,38.05626111,-86.71057778,1
15,21,26,1,38.69237778,-86.45836944,1
36,12,5,1,41.37568333,-86.48576111,1
29,9,28,1,40.60611111,-87.03048889,2
31,21,1,2,39.42239444,-86.43589722,1
18,11,27,1,39.11421667,-85.05513611,1
45,18,18,1,39.64078611,-86.11881944,1
34,1,3,2,41.52925833,-87.30208056,1
23,3,3,2,39.20709444,-85.924025,1
55,12,2,2,39.79924444,-86.10750278,1
20,23,3,2,41.57051944,-86.98719722,1
45,23,4,2,41.25691111,-86.89038333,1
42,3,2,2,40.40661944,-86.125725,1
32,8,31,1,39.77131667,-86.06,1
0,23,5,2,41.54968611,-87.012675,1
50,16,7,2,41.58036944,-85.90615,1
30,3,4,2,41.58634167,-87.20682222,1
30,13,9,2,39.94898611,-86.15550278,2
1,6,10,2,39.93437222,-86.3417,1
54,8,10,2,41.44266944,-86.00243889,1
42,12,10,1,40.16601667,-84.9669,1
55,19,1,2,40.07995278,-85.37071389,1
0,7,12,2,38.57953611,-87.52015278,1
49,7,11,2,39.84793333,-86.10368056,1
2,14,11,2,39.88631389,-86.20301389,1
55,23,8,2,39.70077778,-86.26245833,1
35,9,4,2,38.04716667,-87.71770833,1
30,19,10,2,40.11811667,-87.13461111,1
37,2,16,2,41.57078889,-86.89687778,1
56,10,15,2,39.82772222,-86.10600833,1
8,10,15,2,39.03980833,-86.72009444,1
30,7,14,2,39.60002222,-86.51774722,1
0,0,16,2,41.37048056,-86.08261389,1
26,2,19,2,38.03297222,-87.64056667,1
50,10,19,2,41.71519444,-86.19761111,1
30,15,16,2,38.12210833,-85.96783333,1
44,21,7,2,39.41903889,-85.59051111,2
10,18,14,2,37.95507778,-87.50874444,1
20,5,11,2,41.37759722,-86.15511389,1
5,7,22,2,38.57064444,-85.47789444,1
29,21,14,2,38.48121111,-86.81170556,1
24,20,22,2,38.04701667,-87.59863611,1
1,19,25,2,38.30118056,-85.72508056,1
25,22,20,2,39.46139444,-87.41400278,1
44,18,6,1,41.60921111,-86.71809167,1
57,14,28,2,38.00811389,-87.44199444,1
15,19,27,2,40.39265278,-84.99681111,1
50,16,4,3,38.60369444,-87.15506944,1
59,3,25,2,39.34805,-85.20875278,1
12,3,5,3,39.66094444,-86.08248056,1
10,18,25,2,38.84614444,-85.37942778,1
17,20,6,3,39.77235833,-86.0417,1
29,21,7,3,38.28401389,-85.72724722,1
51,10,8,3,41.61557778,-86.252325,1
10,8,7,3,39.37658056,-86.76989444,1
0,10,7,3,38.77969722,-87.338825,1
44,2,7,3,41.20090833,-86.71195833,1
59,1,10,3,41.18363889,-85.91818333,1
26,7,13,3,39.84336111,-86.39785556,1
52,14,2,3,39.73770833,-86.13036389,1
10,20,13,3,39.70581389,-86.28065556,1
40,18,12,3,39.24135278,-87.37027778,1
36,1,11,3,99.9999,999.9999,1
0,19,6,3,41.44938611,-87.37375278,1
19,10,14,3,41.07588611,-86.23960278,1
55,13,14,3,39.7711,-86.88585,1
9,23,15,3,39.61960278,-86.21268333,1
56,16,14,3,41.07448333,-85.21624722,1
55,15,16,3,40.074225,-85.88193611,1
58,20,17,3,38.86855833,-86.48811667,1
45,16,18,3,38.28692222,-86.99803333,1
40,3,18,3,41.69935556,-85.00010833,1
20,18,3,3,41.62625278,-86.22529167,1
20,4,18,3,41.727075,-86.28885556,1
39,7,12,3,39.75575556,-86.08293056,2
46,20,17,3,41.27764167,-85.99881111,1
9,10,19,3,41.17913056,-85.09411667,1
37,16,18,3,99.9999,999.9999,1
15,10,18,3,39.84018889,-86.12653056,1
53,23,20,3,41.60768056,-86.21358611,1
13,23,20,3,39.3992,-87.40129722,1
6,16,19,3,41.61320833,-87.521925,1
10,18,4,3,39.88338889,-86.21528333,1
19,20,18,3,39.30921944,-86.93805278,1
23,8,9,3,38.611525,-87.11876389,2
43,16,17,3,39.30763611,-85.95919722,1
2,12,18,3,39.02428333,-85.88640833,1
35,13,15,3,40.23396944,-85.65188333,1
29,12,27,3,40.32943056,-86.50584167,1
56,19,12,3,39.63872778,-85.12946944,1
25,18,16,3,40.43396667,-86.09938889,1
51,16,19,3,39.77394167,-86.00906667,1
10,18,27,3,41.04988333,-85.16419722,1
34,13,29,3,39.08680556,-86.67308611,1
28,16,30,3,41.60878056,-85.94523611,1
2,16,30,3,38.91378333,-86.49799722,1
6,1,1,4,39.00911111,-86.56375278,1
43,19,18,3,39.81684444,-86.25604167,1
13,21,1,4,41.17395,-87.19834722,1
10,14,2,4,41.62768333,-85.70521389,1
45,12,29,3,38.73395833,-85.75747222,1
58,14,31,3,41.07425,-86.23030278,1
44,20,28,3,38.8819,-87.44176667,5
18,22,25,3,39.84031389,-86.088825,1
15,10,21,3,38.12000556,-86.08800833,1
0,13,3,4,41.60717778,-87.39696944,1
20,20,2,4,41.53603333,-87.17931389,1
51,12,4,4,39.85514722,-85.05782778,1
48,5,29,3,39.78853333,-85.6974,1
15,20,6,4,41.65820833,-85.82118056,1
10,9,8,4,40.51941944,-87.33731944,1
54,19,10,2,40.41758889,-86.22099167,1
0,6,13,2,39.26273889,-87.38896667,1
56,6,9,4,41.55193611,-85.77068333,1
43,23,30,3,39.02687778,-86.94428333,1
40,0,10,4,38.72122778,-85.22659722,1
30,7,2,4,40.32781389,-85.558825,1
57,20,12,4,38.9709,-85.60218611,1
6,13,30,3,99.9999,999.9999,1
20,20,13,4,41.02024167,-85.17396667,1
45,2,15,4,41.07422778,-85.14779167,1
54,6,15,4,40.33386389,-86.78578056,1
53,20,7,4,99.9999,999.9999,1
44,12,10,4,41.47073056,-87.18140833,1
0,11,15,4,38.52728889,-86.02350278,1
9,7,9,4,41.66785556,-85.76006944,1
1,16,12,4,39.73288333,-86.03988056,1
23,1,20,4,41.68726389,-86.22601944,1
42,16,19,4,41.34018333,-85.76598056,1
44,18,18,4,41.52342222,-87.22078056,1
55,18,18,4,40.22091667,-87.31417778,1
59,5,19,4,38.26114722,-86.86615,1
3,23,21,4,39.65942222,-86.70627778,1
3,21,19,4,40.12780556,-85.67800556,1
57,23,16,4,39.07622222,-86.57104722,3
25,8,23,4,38.93653333,-86.926775,1
30,14,14,4,39.06168611,-85.23220278,1
29,21,18,4,40.11925278,-86.90432778,1
8,2,14,4,39.75512222,-86.25136111,1
38,6,15,4,41.52434167,-87.515175,1
48,15,18,4,40.07925556,-84.82791111,1
8,6,23,2,41.42706111,-85.94268889,1
15,20,6,3,41.41328333,-87.40015833,1
3,15,11,4,40.57645833,-86.61995,1
1,3,19,4,41.45193889,-87.36467778,1
7,6,26,4,40.90699444,-85.49060833,2
57,21,28,4,39.25022778,-85.94259167,1
30,15,27,4,39.34853056,-86.50035278,1
14,12,5,3,39.68560556,-87.41124444,1
54,20,3,4,38.08268889,-87.12825278,1
2,20,29,4,41.00510556,-85.34709167,1
59,7,17,4,40.74377222,-85.02151667,3
43,5,1,5,40.74447778,-86.84005278,1
51,8,27,4,41.66374722,-86.19378333,1
52,13,2,5,38.86141944,-86.45508611,1
59,23,30,4,39.47545,-86.36855278,1
17,10,3,5,39.96707222,-86.90345556,1
53,15,29,4,41.30355556,-86.09510833,1
43,22,5,5,41.66326944,-86.07865,1
35,10,4,5,39.65865556,-87.43764167,1
24,22,3,5,39.90343056,-86.20301389,1
11,3,2,5,39.87809722,-86.18868056,1
15,9,8,5,41.06818056,-85.14579444,2
15,18,8,5,41.57405556,-87.43280556,1
40,4,7,5,41.45173611,-85.62461944,1
20,1,4,5,39.75325556,-86.15011111,1
10,17,9,5,41.52677222,-86.33093889,1
7,2,5,5,41.69428889,-85.60594722,1
0,6,13,5,40.98406944,-85.20749444,1
40,8,13,5,41.02766389,-85.09600833,1
50,3,12,5,41.12351389,-85.15930278,1
49,23,9,5,40.336025,-85.17349722,1
47,20,14,5,41.42826667,-87.39106667,1
11,17,5,5,38.97925556,-86.02210278,1
25,3,6,5,38.73813611,-85.47506389,1
50,21,20,4,39.48912222,-85.20870833,1
48,12,16,5,41.49154444,-86.97864444,1
34,22,10,5,39.9115,-86.32245556,1
28,5,8,5,38.87534167,-84.98795833,1
44,16,16,5,41.70267778,-86.030475,1
30,21,5,5,40.21747222,-85.44602778,1
55,21,17,5,39.86515833,-86.25463611,1
5,13,16,5,40.31411944,-86.90168333,1
30,16,17,5,41.29568889,-85.18791389,1
37,14,19,5,41.02726667,-87.17596111,1
39,3,18,5,40.424825,-86.89311667,1
25,3,14,5,39.83639444,-86.27056944,1
25,22,14,5,39.9914,-85.13332222,1
0,17,18,5,38.62049722,-85.950675,1
45,16,15,5,38.999925,-85.64473889,1
24,22,21,5,39.92937778,-85.85036389,1
41,8,19,5,39.86383056,-86.43036944,1
0,17,16,5,39.43006111,-87.30683889,2
50,16,15,5,38.16762778,-87.65114444,1
1,4,28,5,41.07459167,-85.22514722,1
25,22,27,5,41.37700278,-87.20028056,1
24,0,20,5,41.48661111,-87.51874722,1
10,21,25,5,41.68771111,-85.81573889,2
22,14,29,5,39.06253056,-87.56448889,1
5,1,26,5,40.23853333,-85.35607778,1
23,15,26,5,38.19961944,-86.91518889,1
37,14,25,5,39.80999167,-86.18832778,1
26,18,26,5,39.40750278,-85.4796,1
20,16,24,5,38.35813611,-85.7544,1
54,17,29,5,39.83173333,-85.997825,1
48,19,25,5,40.53784444,-85.37095556,1
31,16,30,5,37.97834444,-87.49246667,1
15,3,3,6,41.51727778,-87.50934722,1
48,0,8,4,39.69193056,-86.21132222,1
25,7,20,4,37.90154722,-87.10945556,1
17,12,2,6,38.3551,-87.56725556,1
37,13,1,6,38.90097778,-86.53199722,1
19,20,2,6,39.57170833,-86.63180556,1
58,23,1,6,40.48611111,-86.82050833,1
30,15,4,6,39.820975,-84.95806389,1
43,11,3,6,38.276825,-87.38042778,1
32,4,3,6,41.75628056,-86.08783611,1
32,1,3,6,39.43618611,-85.55311389,1
39,23,3,6,39.56907778,-87.06983333,1
51,4,6,6,40.75310833,-86.240475,1
0,14,2,6,39.51132222,-87.13425278,1
50,5,7,6,41.64693889,-85.95298889,2
0,7,29,5,38.612475,-87.5379,1
16,3,7,6,41.56126944,-87.11534167,1
20,23,7,6,40.82898333,-85.35236111,1
35,12,27,5,39.85258611,-86.28454722,1
44,9,5,6,38.05500833,-87.14531389,1
30,15,11,6,41.02289167,-85.26850833,1
20,12,11,6,40.58338611,-86.95719167,1
41,2,7,6,39.41075556,-86.05753889,1
51,15,4,6,40.28569722,-85.67152778,1
49,13,10,6,41.62296111,-87.49985556,1
31,17,12,6,38.83550556,-86.51935833,1
53,19,15,5,40.11145278,-85.63733056,1
26,9,11,6,39.40771389,-84.89117778,1
49,8,12,6,38.32668056,-87.40725278,1
55,21,13,6,41.03837778,-85.07715833,1
22,16,9,6,40.43329444,-86.732825,2
50,4,12,6,40.4676,-86.94294444,1
36,3,7,6,41.66691111,-85.88760556,1
0,19,13,6,39.47346389,-86.28455833,1
28,15,13,6,38.74301944,-85.82802778,2
41,13,15,6,40.11959444,-86.32408889,1
10,3,16,6,39.81249444,-86.27525278,1
57,15,26,5,39.67606667,-87.42074444,1
36,9,13,6,38.75777222,-85.78553333,1
9,22,18,6,39.86059167,-86.39253056,1
32,16,19,6,39.52905833,-86.28734167,1
9,21,9,6,41.60185,-87.41079167,1
27,13,4,6,40.28321667,-86.90372222,2
59,8,20,6,40.75348889,-86.875075,1
40,17,11,5,38.45896667,-86.82580833,1
27,20,29,5,39.93188333,-85.46238056,1
34,15,7,6,40.52812222,-86.83885,1
40,4,18,6,40.06359722,-86.49385833,1
24,14,19,6,39.858275,-85.57635833,1
4,23,20,6,39.31028056,-86.74229444,2
36,9,20,6,39.11544444,-86.62523333,1
3,19,22,6,41.25679444,-87.39053889,1
15,18,22,6,41.24101111,-85.33127222,1
10,8,22,6,41.68045,-86.90345556,1
44,15,22,6,40.09051944,-85.73953056,1
59,21,23,6,41.55191389,-86.42709167,2
56,16,22,6,40.26286389,-85.61425556,1
59,16,12,6,41.57275833,-87.28106667,1
56,0,16,6,38.26763611,-87.66791667,1
32,11,22,6,39.48853333,-85.68330556,1
56,15,5,6,40.40605,-86.82881111,1
6,17,25,6,39.49178611,-86.603475,1
45,18,19,6,40.35066944,-85.16359167,1
0,18,18,6,38.98753889,-85.61183056,1
42,10,25,6,41.29566944,-86.62071111,1
46,11,23,6,40.65771111,-86.023775,1
16,16,26,6,39.48659444,-86.99915556,1
5,2,24,6,39.76226389,-86.433425,1
32,18,25,6,39.77606944,-86.14154722,1
3,21,13,6,99.9999,999.9999,1
30,12,24,6,38.22721389,-86.59764444,1
58,10,23,6,41.12729444,-85.19265278,1
24,20,27,6,99.9999,999.9999,1
25,6,13,6,41.453,-86.09664444,1
49,15,29,6,40.7506,-87.04007222,4
14,2,30,6,38.645875,-85.82143056,1
42,17,28,6,38.33720278,-87.33606944,1
49,10,29,6,39.1261,-86.01550833,1
22,12,12,5,37.98043611,-87.57495,1
9,15,15,5,40.70643056,-86.87194444,1
24,20,18,5,38.05270833,-87.491325,1
30,17,12,6,37.99169444,-87.52511944,1
25,18,30,6,39.71659722,-86.23336389,1
35,9,30,6,38.33041111,-86.619725,1
6,1,29,6,39.67239444,-86.35919722,1
50,0,5,7,39.15768611,-87.39018889,1
15,14,2,7,39.03447778,-87.03041389,1
35,10,30,6,41.56596667,-87.39365833,1
51,15,16,6,41.46061944,-86.14651667,1
0,7,5,7,41.48815278,-86.03239167,1
51,14,5,7,41.49315278,-85.83481944,1
50,20,29,6,41.30306389,-86.33271111,2
16,21,5,7,99.9999,999.9999,1
9,10,4,7,41.55795278,-87.24079167,1
48,11,5,7,41.21460278,-85.75595556,1
30,4,7,7,41.69018333,-85.83146944,1
48,3,7,7,41.68865,-86.04007222,1
59,8,7,7,41.46935833,-85.83984722,1
40,12,5,7,40.41255556,-86.80979722,1
28,18,4,7,39.12378889,-84.83340556,1
23,3,17,6,39.06148056,-85.78806944,1
6,4,10,7,41.51501667,-87.36516667,1
29,7,11,7,41.53640278,-85.98233889,1
39,18,5,7,38.87509722,-86.19648889,1
32,19,30,6,38.48994722,-86.00297222,1
12,12,4,7,41.05750556,-85.18976944,2
0,22,10,7,41.18113056,-85.00793889,2
18,23,12,7,40.46520833,-86.43031389,1
48,21,6,7,41.28965278,-87.37487222,1
47,13,8,7,41.30805556,-87.39651667,1
46,2,13,7,41.43511944,-85.84593611,1
2,11,13,7,40.48788611,-85.62342222,1
15,1,14,7,39.44890278,-87.11934167,1
32,0,13,7,39.72174444,-86.039825,1
17,12,9,7,41.72358333,-85.55727778,1
25,14,13,7,39.78280278,-86.14101111,2
12,20,14,7,40.24758889,-86.04116389,1
6,15,14,7,41.03895833,-85.112975,1
0,22,15,7,38.32856389,-86.016725,1
53,5,18,7,38.32681389,-87.92684167,2
36,0,17,7,40.41335833,-86.896225,1
26,15,10,7,40.09025556,-86.12804722,2
50,6,18,7,41.00130556,-85.28388056,2
6,15,18,7,40.48368056,-86.82494722,1
19,13,8,5,39.78196389,-86.00365,1
46,22,14,6,39.96833889,-85.75818611,1
0,3,21,6,39.66801111,-85.95123889,1
34,21,12,7,39.783425,-86.15740556,1
19,15,13,7,41.6627,-84.99963333,1
45,20,16,7,40.11814722,-85.67883611,1
56,14,27,6,41.69486667,-85.35376944,1
0,3,14,7,38.62138056,-86.18826111,1
51,19,18,7,41.68556389,-85.25129167,1
28,7,19,7,41.54434444,-86.85279722,1
22,15,20,7,40.46571111,-85.55046667,1
30,2,21,7,38.47094167,-87.49511111,1
45,19,21,7,40.19341944,-85.37076389,1
56,14,22,7,40.40516111,-86.52535278,1
50,3,23,7,39.27645833,-84.89302778,1
23,4,11,7,41.65901111,-87.46453056,1
52,6,22,7,39.82909722,-86.32287778,1
0,16,23,7,41.08601944,-87.14423333,1
0,23,6,7,37.92131667,-87.54120833,1
59,17,23,7,40.58316667,-86.92538611,1
44,22,20,7,39.20181667,-85.86305278,1
12,20,21,7,41.61327778,-85.40363611,1
